,program_time,minkowski
0,12.4787037373,0.25889016181933744
1,2.5014739037,0.25909445983976703
2,1.2393360138,0.25909445983976703
3,0.2481629848,0.26113682765721796
4,0.1271879673,0.26113682765721796
5,0.0256640911,0.2888039295362853
6,0.013152360900000002,0.3243222052592353
7,0.0030345917,0.6291680996682347
8,0.0016548634,0.6291680996682347
9,0.0012309551,0.7195116099602573
10,15.4908456802,0.25889004304026414
11,3.1585884094,0.25909434123036457
12,1.5621347427,0.25909434123036457
13,0.3023822308,0.26113670465168326
14,0.1487896442,0.26113670465168326
15,0.03292799,0.28880377736939433
16,0.0188891888,0.32432200634703295
17,0.0038437843,0.629166021032675
18,0.0021262169,0.629166021032675
19,0.0016272068,0.7416151678437329
20,19.1703512669,0.25888996668857467
21,3.9445166588,0.2590942649873206
22,1.9472301006,0.2590942649873206
23,0.3948230743,0.26113662837617196
24,0.1926229,0.26113662837617196
25,0.04464221,0.2888036780919285
26,0.0199503899,0.32432188321240807
27,0.0047962666,0.6291647933614269
28,0.0025372505,0.6291647933614269
29,0.0019156933,0.7526853007027067
30,26.9882199764,0.2588899245286946
31,5.313467741,0.2590942238410297
32,2.6874542236,0.2590942238410297
33,0.5356969832999999,0.26113658661567696
34,0.2697052956,0.26113658661567696
35,0.05731010440000001,0.28880362634119483
36,0.030995369,0.3243218204203298
37,0.0064067841,0.6291641280208078
38,0.0035402775,0.6291641280208078
39,0.0026564598,0.7582288175280849
40,42.2275083065,0.25888990379510113
41,8.43379426,0.2590942021832297
42,4.2191326618,0.2590942021832297
43,0.8348705769,0.2611365644306838
44,0.4292531013000001,0.2611365644306838
45,0.08927106859999999,0.28880360000919064
46,0.048181057,0.3243217882856982
47,0.0102562904,0.6291637788602402
48,0.005600214,0.6291637788602402
49,0.0041224957,0.7610016909531421
50,579.8644351959,3.3064965656856007
51,116.2997050285,3.3065011993044653
52,58.1959786415,3.3065011993044653
53,11.6004023552,3.3065011993044653
54,5.8001654148,3.3065011993044653
55,1.1684117317,3.3086070067807793
56,0.6051058769,3.312132896731138
57,0.1221351624,3.3264051298129633
58,0.0633358955,3.3264051298129633
59,0.01242733,3.484829772101966
60,16.954836607,3.726727711408116
61,3.4272444248,3.7268972779535643
62,1.7001664638999998,3.727310138747262
63,0.34334349630000005,3.7297893584712076
64,0.1727263927,3.7297893584712076
65,0.0368413925,3.754942531675561
66,0.0193946362,3.754942531675561
67,0.0038616657,3.843119243043604
68,0.0022425652,4.3946603117175735
69,0.0008881092,14.518345407963986
70,18.8588459492,0.25889065722271104
71,3.7827191353,0.2590949565587762
72,1.8771753311,0.2590949565587762
73,0.3855428696,0.26113733028805497
74,0.1957724094,0.26113733028805497
75,0.0423569679,0.28880453637809755
76,0.0199735165,0.3243229893352594
77,0.0046765804,0.6291778023168902
78,0.0025246143,0.6291778023168902
79,0.0011479855,7.717412278219055
80,27.1238152981,0.25889065722271104
81,5.426839113200001,0.2590949565587762
