,high_standard_deviation,low_standard_deviation,negative_skewness,normal_standard_deviation,positive_skewness,x,zero_snewness
23,0.005804795739758726,7.209407958615888e-80,4.577807613246672e-06,2.288903806623336e-06,3.283842058471509e-27,-9.53953953953954,2.288903806623336e-06
24,0.005874425472474446,1.546396257633948e-79,4.801438398828609e-06,2.4007191994143046e-06,4.176809775238985e-27,-9.51951951951952,2.4007191994143046e-06
25,0.0059447415102356314,3.311659793530569e-79,5.0354892040487905e-06,2.5177446020243952e-06,5.30996128079473e-27,-9.4994994994995,2.5177446020243952e-06
26,0.006015748524132472,7.080670383370111e-79,5.280419918240034e-06,2.640209959120017e-06,6.747179142050036e-27,-9.47947947947948,2.640209959120017e-06
27,0.006087451188871801,1.5114952166230236e-78,5.536709474444599e-06,2.7683547372222996e-06,8.569142485778678e-27,-9.45945945945946,2.7683547372222996e-06
28,0.006159854182349102,3.2213870871305553e-78,5.804856579112089e-06,2.9024282895560445e-06,1.0877691330075762e-26,-9.43943943943944,2.9024282895560445e-06
29,0.006232962185215022,6.854610578547343e-78,6.085380467106363e-06,3.0426902335531817e-06,1.3801311192265495e-26,-9.41941941941942,3.0426902335531817e-06
30,0.006306779880436348,1.4562180075660803e-77,6.378821682784907e-06,3.1894108413924534e-06,1.7502021950180123e-26,-9.3993993993994,3.1894108413924534e-06
31,0.006381311952851498,3.0886858934177126e-77,6.685742887932589e-06,3.3428714439662944e-06,2.218402599288065e-26,-9.37937937937938,3.3428714439662944e-06
32,0.0064565630887205,6.540709021338255e-77,7.006729697350161e-06,3.5033648486750803e-06,2.810455930094667e-26,-9.35935935935936,3.5033648486750803e-06
33,0.006532537975269466,1.3828645715951047e-76,7.342391542916562e-06,3.671195771458281e-06,3.558749951793575e-26,-9.33933933933934,3.671195771458281e-06
34,0.006609241300229565,2.919027649348942e-76,7.693362566963276e-06,3.846681283481638e-06,4.5040422611557144e-26,-9.31931931931932,3.846681283481638e-06
35,0.006686677751370508,6.15177586705199e-76,8.060302545818064e-06,4.030151272909032e-06,5.697597094183761e-26,-9.2992992992993,4.030151272909032e-06
36,0.006764852016028542,1.2943941349095884e-75,8.44389784439499e-06,4.221948922197495e-06,7.203860858758544e-26,-9.27927927927928,4.221948922197495e-06
37,0.00684376878062896,2.719169659749687e-75,8.844862402727114e-06,4.422431201363557e-06,9.103810470114225e-26,-9.25925925925926,4.422431201363557e-06
38,0.006923432730203138,5.703084575764317e-75,9.263938755358373e-06,4.631969377679187e-06,1.1499141492351086e-25,-9.23923923923924,4.631969377679187e-06
39,0.007003848547900107,1.194227466607542e-74,9.701899084530991e-06,4.850949542265496e-06,1.4517503990460394e-25,-9.21921921921922,4.850949542265496e-06
40,0.007085020914492683,2.496709627077837e-74,1.0159546308125239e-05,5.079773154062619e-06,1.8319044777840734e-25,-9.1991991991992,5.079773154062619e-06
41,0.007166954507878127,5.21138013565009e-74,1.0637715203328493e-05,5.3188576016642465e-06,2.310457775625178e-25,-9.17917917917918,5.3188576016642465e-06
42,0.007249654002573405,1.0860284631196116e-73,1.113727356703151e-05,5.568636783515755e-06,2.912578219247213e-25,-9.15915915915916,5.568636783515755e-06
43,0.007333124069204997,2.259609536349765e-73,1.1659123413970254e-05,5.829561706985127e-06,3.6697925641789974e-25,-9.13913913913914,5.829561706985127e-06
44,0.007417369373993342,4.6938513017115585e-73,1.2204202213652822e-05,6.102101106826411e-06,4.621572823149618e-25,-9.11911911911912,6.102101106826411e-06
45,0.007502394578231861,9.734843916534122e-73,1.2773484167131629e-05,6.386742083565814e-06,5.817313360399179e-25,-9.0990990990991,6.386742083565814e-06
46,0.007588204337760621,2.015730165119008e-72,1.3367981524702597e-05,6.6839907623512985e-06,7.318793569754224e-25,-9.07907907907908,6.6839907623512985e-06
47,0.007674803302434661,4.1671538461723876e-72,1.398874594563419e-05,6.994372972817095e-06,9.203243797262055e-25,-9.05905905905906,6.994372972817095e-06
48,0.007762196115586947,8.601028975214801e-72,1.4636869901050072e-05,7.318434950525036e-06,1.1567160283584763e-24,-9.03903903903904,7.318434950525036e-06
49,0.00785038741348606,1.7724133971538164e-71,1.5313488121111463e-05,7.656744060555732e-06,1.4531049636985645e-24,-9.01901901901902,7.656744060555732e-06
50,0.007939381824788564,3.646560089419665e-71,1.6019779087665834e-05,8.009889543832917e-06,1.824532624069226e-24,-8.998998998999,8.009889543832917e-06
51,0.00802918396998609,7.49040778550469e-71,1.6756966573550372e-05,8.378483286775186e-06,2.2897638935662904e-24,-8.97897897897898,8.378483286775186e-06
52,0.008119798460847212,1.5361417264858943e-70,1.752632122976078e-05,8.76316061488039e-06,2.87219686179564e-24,-8.95895895895896,8.76316061488039e-06
53,0.008211229899854065,3.145291110358663e-70,1.832916222171639e-05,9.164581110858195e-06,3.60099188916267e-24,-8.93893893893894,9.164581110858195e-06
54,0.008303482879633799,6.429750869263543e-70,1.9166858915875072e-05,9.583429457937536e-06,4.512472110932523e-24,-8.91891891891892,9.583429457937536e-06
55,0.008396561982384844,1.3122941148414187e-69,2.0040832617972474e-05,1.0020416308986237e-05,5.651859728630654e-24,-8.8988988988989,1.0020416308986237e-05
56,0.00849047177929803,2.6740649620405683e-69,2.095255836418134e-05,1.047627918209067e-05,7.0754274723156e-24,-8.87887887887888,1.047627918209067e-05
57,0.00858521682997263,5.440220001923928e-69,2.1903566766508593e-05,1.0951783383254297e-05,8.853163112619013e-24,-8.85885885885886,1.0951783383254297e-05
58,0.008680801681827277,1.1050061858612565e-68,2.289544591376843e-05,1.1447722956884216e-05,1.1072067641266352e-23,-8.83883883883884,1.1447722956884216e-05
59,0.008777230869505886,2.2408701553491075e-68,2.3929843329491493e-05,1.1964921664745747e-05,1.384023568192581e-23,-8.81881881881882,1.1964921664745747e-05
60,0.00887450891427852,4.537037960249478e-68,2.5008467988150235e-05,1.2504233994075117e-05,1.7291901011592864e-23,-8.7987987987988,1.2504233994075117e-05
61,0.008972640323437298,9.171320494451705e-68,2.6133092391102312e-05,1.3066546195551156e-05,2.159367219790558e-23,-8.77877877877878,1.3066546195551156e-05
62,0.009071629589687352,1.8509516082707367e-67,2.7305554703673704e-05,1.3652777351836852e-05,2.695223503750757e-23,-8.75875875875876,1.3652777351836852e-05
63,0.009171481190532906,3.72959776518972e-67,2.8527760954824143e-05,1.4263880477412072e-05,3.36238618474391e-23,-8.73873873873874,1.4263880477412072e-05
64,0.00927219958765844,7.50296057274178e-67,2.9801687300856742e-05,1.4900843650428371e-05,4.192614531610857e-23,-8.71871871871872,1.4900843650428371e-05
65,0.00937378922630506,1.506978546249092e-66,3.1129382354654245e-05,1.5564691177327122e-05,5.2252469732410844e-23,-8.6986986986987,1.5564691177327122e-05
66,0.009476254534642098,3.0219356490323585e-66,3.2512969581943714e-05,1.6256484790971857e-05,6.508984884192974e-23,-8.67867867867868,1.6256484790971857e-05
67,0.00957959992313391,6.050163222673713e-66,3.3954649766109245e-05,1.6977324883054622e-05,8.104090202849663e-23,-8.65865865865866,1.6977324883054622e-05
68,0.00968382978390204,1.2093519456275868e-65,3.5456703543093535e-05,1.7728351771546767e-05,1.0085091470690047e-22,-8.63863863863864,1.7728351771546767e-05
69,0.009788948490082699,2.4134708679053443e-65,3.7021494007944656e-05,1.8510747003972328e-05,1.2544114169336433e-22,-8.618618618618619,1.8510747003972328e-05
70,0.009894960395179616,4.808782686340324e-65,3.8651469394583444e-05,1.9325734697291722e-05,1.5594977234733905e-22,-8.598598598598599,1.9325734697291722e-05
71,0.010001869832412382,9.56603528918821e-65,4.034916583038524e-05,2.017458291519262e-05,1.9378229371903086e-22,-8.578578578578579,2.017458291519262e-05
72,0.010109681114060222,1.899907875508264e-64,4.2117210167183925e-05,2.1058605083591963e-05,2.4067337525651677e-22,-8.558558558558559,2.1058605083591963e-05
73,0.010218398530801347,3.7673575883282745e-64,4.395832289032471e-05,2.1979161445162354e-05,2.9876287094848176e-22,-8.538538538538539,2.1979161445162354e-05
74,0.010328026351047894,7.458386457705569e-64,4.587532110740675e-05,2.2937660553703374e-05,3.7068911044256194e-22,-8.518518518518519,2.2937660553703374e-05
75,0.010438568820276483,1.4742008524484516e-63,4.787112161837096e-05,2.393556080918548e-05,4.597033519118636e-22,-8.498498498498499,2.393556080918548e-05
76,0.010550030160354495,2.909190564421974e-63,4.99487440686039e-05,2.497437203430195e-05,5.69810123164463e-22,-8.478478478478479,2.497437203430195e-05
77,0.010662414568862095,5.731805167353956e-63,5.2111314186740755e-05,2.6055657093370377e-05,7.059392162936791e-22,-8.458458458458459,2.6055657093370377e-05
78,0.01077572621841007,1.1274944323744147e-62,5.43620671088645e-05,2.718103355443225e-05,8.741563644799548e-22,-8.438438438438439,2.718103355443225e-05
79,0.010889969255953535,2.214323806933457e-62,5.6704350790808075e-05,2.8352175395404037e-05,1.0819211650580023e-21,-8.418418418418419,2.8352175395404037e-05
80,0.011005147802101555,4.34181774875898e-62,5.9141629510279606e-05,2.9570814755139803e-05,1.3384026782740426e-21,-8.398398398398399,2.9570814755139803e-05
81,0.011121265950422768,8.499742852822018e-62,6.167748746053908e-05,3.083874373026954e-05,1.6548653958719177e-21,-8.378378378378379,3.083874373026954e-05
82,0.011238327766747073,1.661283383932743e-61,6.4315632437365e-05,3.21578162186825e-05,2.0451410217719417e-21,-8.358358358358359,3.21578162186825e-05
83,0.0113563372884634,3.241793839581498e-61,6.705989962105581e-05,3.352994981052791e-05,2.5262048399924606e-21,-8.338338338338339,3.352994981052791e-05
84,0.011475298523813685,6.315835368395606e-61,6.99142554552202e-05,3.49571277276101e-05,3.1188794848163403e-21,-8.318318318318319,3.49571277276101e-05
85,0.0115952154511831,1.228513536839967e-60,7.288280162411435e-05,3.6441400812057174e-05,3.848693822283469e-21,-8.298298298298299,3.6441400812057174e-05
86,0.011716092018386554,2.3857933768001863e-60,7.596977913028804e-05,3.798488956514403e-05,4.746930577758156e-21,-8.278278278278279,3.798488956514403e-05
87,0.011837932141951635,4.625827652362347e-60,7.917957247430857e-05,3.958978623715429e-05,5.851903515055365e-21,-8.258258258258259,3.958978623715429e-05
88,0.011960739706397983,8.954674505492017e-60,8.251671393832851e-05,4.125835696916426e-05,7.210513645240959e-21,-8.238238238238239,4.125835696916426e-05
89,0.012084518563513159,1.73066853364618e-59,8.598588797526643e-05,4.2992943987633224e-05,8.8801444265125e-21,-8.218218218218219,4.2992943987633224e-05
90,0.012209272531625168,3.3395021537779264e-59,8.959193570537115e-05,4.4795967852685583e-05,1.0930968581562948e-20,-8.198198198198199,4.4795967852685583e-05
91,0.012335005394871614,6.433588733384011e-59,9.333985952193217e-05,4.666992976096609e-05,1.3448754451094888e-20,-8.178178178178179,4.666992976096609e-05
92,0.01246172090246563,1.2374526770537675e-58,9.723482780790061e-05,4.861741390395032e-05,1.653827825650319e-20,-8.158158158158159,4.861741390395032e-05
93,0.012589422767958634,2.3763348701217927e-58,0.00010128217976517726,5.064108988258864e-05,2.0327470902684166e-20,-8.138138138138139,5.064108988258864e-05
94,0.012718114668499961,4.556070326911645e-58,0.00010548743035831561,5.274371517915782e-05,2.4972454782567988e-20,-8.118118118118119,5.274371517915782e-05
95,0.012847800244093538,8.72121382344513e-58,0.00010985627537438257,5.4928137687191306e-05,3.066365836977447e-20,-8.098098098098099,5.4928137687191306e-05
96,0.012978483096851557,1.6667374234996384e-57,0.00011439459660070618,5.719729830035311e-05,3.763323530827977e-20,-8.078078078078079,5.719729830035311e-05
97,0.013110166790245379,3.180249376330347e-57,0.00011910846712222863,5.955423356111434e-05,4.616406154870646e-20,-8.058058058058059,5.955423356111434e-05
98,0.013242854848353598,6.05841337275499e-57,0.0001240041567401665,6.200207837008327e-05,5.660064041946885e-20,-8.038038038038039,6.200207837008327e-05
99,0.013376550755107465,1.1522862133439455e-56,0.00012908813751366684,6.454406875683346e-05,6.936231324567381e-20,-8.018018018018019,6.454406875683346e-05
100,0.013511257953533737,2.188091938414226e-56,0.00013436708942612816,6.718354471306412e-05,8.495925449539985e-20,-7.997997997997998,6.718354471306412e-05
101,0.013646979844994939,4.148341520770945e-56,0.00013984790617782914,6.992395308891462e-05,1.0401182813519194e-19,-7.977977977977978,6.992395308891462e-05
102,0.013783719788427332,7.8521245129373795e-56,0.00014553770110650046,7.27688505532503e-05,1.2727399912885855e-19,-7.957957957957958,7.27688505532503e-05
103,0.013921481099576458,1.483896426608447e-55,0.000151443813237429,7.572190661871458e-05,1.556616346492254e-19,-7.937937937937938,7.572190661871458e-05
104,0.014060267050230498,2.799778906940541e-55,0.00015757381346467395,7.878690673233707e-05,1.9028669816094174e-19,-7.917917917917918,7.878690673233707e-05
105,0.01420008086745147,5.274091045091713e-55,0.0001639355108649364,8.196775543246833e-05,2.3249854151688785e-19,-7.897897897897898,8.196775543246833e-05
106,0.014340925732804403,9.919167977193857e-55,0.00017053695914559337,8.526847957279682e-05,2.839337420716118e-19,-7.877877877877878,8.526847957279682e-05
107,0.014482804781584552,1.8625442705963193e-54,0.00017738646322837216,8.869323161418626e-05,3.4657622126364346e-19,-7.857857857857858,8.869323161418626e-05
108,0.014625721102042763,3.491738412105517e-54,0.000184492585970104,9.224629298505222e-05,4.2282972732364573e-19,-7.837837837837838,9.224629298505222e-05
109,0.014769677734609082,6.535525806196667e-54,0.0001918641550219567,9.593207751097861e-05,5.156051786255051e-19,-7.817817817817818,9.593207751097861e-05
110,0.014914677671114727,1.22130210083862e-53,0.00019951026982850063,9.975513491425063e-05,6.284258586561305e-19,-7.797797797797798,9.975513491425063e-05
111,0.015060723854012486,2.2786069173164117e-53,0.00020744030876791993,0.00010372015438396034,7.655540440035934e-19,-7.777777777777778,0.00010372015438396034
112,0.015207819175595683,4.244430784409762e-53,0.00021566393643463038,0.00010783196821731565,9.321433513812819e-19,-7.757757757757758,0.00010783196821731565
113,0.015355966477215807,7.893565863864627e-53,0.00022419111106551412,0.00011209555553275763,1.134421930134267e-18,-7.737737737737738,0.00011209555553275763
114,0.015505168548498868,1.465651630128162e-52,0.0002330320921109261,0.00011651604605546374,1.3799126285255984e-18,-7.717717717717718,0.00011651604605546374
115,0.015655428126560664,2.7170148411655354e-52,0.00024219744795157287,0.00012109872397578728,1.6776974557112925e-18,-7.697697697697698,0.00012109872397578728
116,0.015806747895220977,5.0287147694230264e-52,0.000251698063762298,0.00012584903188115002,2.0387350825855736e-18,-7.677677677677678,0.00012584903188115002
117,0.01595913048421689,9.292353700872135e-52,0.00026154514952374995,0.00013077257476187622,2.476241816086741e-18,-7.657657657657658,0.00013077257476187622
118,0.01611257846841528,1.714344895194399e-51,0.0002717502481828372,0.00013587512409142012,3.0061484933064666e-18,-7.637637637637638,0.00013587512409142012
119,0.0162670943670246,3.15772570090106e-51,0.0002823252439628031,0.00014116262198140335,3.647648133169596e-18,-7.617617617617618,0.00014116262198140335
120,0.016422680642806116,5.807033643649467e-51,0.0002932823708236877,0.00014664118541184607,4.423852024595046e-18,-7.597597597597598,0.00014664118541184607
121,0.01657933970128462,1.0661983828296889e-50,0.00030463422107385223,0.0001523171105369288,5.362575303585297e-18,-7.5775775775775776,0.0001523171105369288
122,0.016737073889958848,1.9544539119010286e-50,0.00031639375413317094,0.00015819687706658872,6.497277075117871e-18,-7.5575575575575575,0.00015819687706658872
123,0.016895885497511594,3.576980602717677e-50,0.0003285743054484093,0.00016428715272420857,7.868184883962626e-18,-7.5375375375375375,0.00016428715272420857
124,0.017055776753019787,6.535991419115896e-50,0.0003411895955612114,0.00017059479778061044,9.523638966999958e-18,-7.5175175175175175,0.00017059479778061044
125,0.017216749825164444,1.1923674136786641e-49,0.000354253739329035,0.00017712686966452328,1.1521698387673599e-17,-7.4974974974974975,0.00017712686966452328
126,0.017378806821440843,2.1717631555017844e-49,0.0003677812552992721,0.000183890627649643,1.3932059048408693e-17,-7.4774774774774775,0.000183890627649643
127,0.0175419497873689,3.9492857686011725e-49,0.0003817870752366938,0.0001908935376183553,1.6838342919718008e-17,-7.4574574574574575,0.0001908935376183553
128,0.017706180705703872,7.170152563879821e-49,0.0003962865538042539,0.00019814327690213711,2.0340828874465232e-17,-7.4374374374374375,0.00019814327690213711
129,0.017871501495647556,1.2996965610627044e-48,0.00041129547839717485,0.0002056477391985997,2.4559708576793434e-17,-7.4174174174174174,0.0002056477391985997
130,0.018037914012060126,2.3521189459749012e-48,0.0004268300791301345,0.00021341503956508206,2.9638966304848495e-17,-7.397397397397397,0.00021341503956508206
131,0.01820542004467264,4.2499158153637604e-48,0.0004429070389772444,0.00022145351948864008,3.575099980385086e-17,-7.377377377377377,0.00022145351948864008
132,0.018374021317300437,7.666640723381769e-48,0.00045954350406440293,0.00022977175203222301,4.3102120762689644e-17,-7.357357357357357,0.00022977175203222301
133,0.018543719487057495,1.380809075971964e-47,0.0004767570941134678,0.00023837854705675986,5.193909885892265e-17,-7.337337337337337,0.00023837854705675986
134,0.018714516143571915,2.482938091948009e-47,0.0004945659130375773,0.0002472829565188199,6.255694319808473e-17,-7.317317317317317,0.0002472829565188199
135,0.018886412808202614,4.457608127046608e-47,0.0005129885596868025,0.00025649427984343886,7.53081501727311e-17,-7.297297297297297,0.00025649427984343886
136,0.019059410933257425,7.98990505974759e-47,0.0005320441387431871,0.0002660220693716389,9.061368820753742e-17,-7.277277277277277,0.0002660220693716389
137,0.019233511901212634,1.429832249080178e-46,0.0005517522717640803,0.0002758761358820946,1.0897603861792469e-16,-7.257257257257257,0.0002758761358820946
138,0.01940871702393421,2.554655214056196e-46,0.0005721331083725265,0.00028606655418632874,1.309946691512182e-16,-7.237237237237237,0.00028606655418632874
139,0.019585027541900737,4.557044165775627e-46,0.0005932073375933211,0.0002966036687967393,1.5738438417267685e-16,-7.217217217217217,0.0002966036687967393
140,0.019762444623428285,8.115922999258659e-46,0.0006149961993331934,0.0003074980996666912,1.8899707462027485e-16,-7.197197197197197,0.0003074980996666912
141,0.019940969363897294,1.4430996961430893e-45,0.0006375214960034034,0.00031876074800181513,2.268474837837796e-16,-7.177177177177177,0.00031876074800181513
142,0.020120602784981595,2.5618782672100088e-45,0.000660805604282892,0.0003304028021415821,2.7214371399771533e-16,-7.157157157157157,0.0003304028021415821
143,0.020301345833879766,4.5407164296134516e-45,0.0006848714870199402,0.00034243574351013327,3.263233271912003e-16,-7.137137137137137,0.00034243574351013327
144,0.020483199382548913,8.035150379444665e-45,0.0007097427052701307,0.0003548713526352609,3.9109604207187464e-16,-7.117117117117117,0.0003548713526352609
145,0.020666164226941026,1.4196045229308663e-44,0.0007354434304682187,0.0003677217152343436,4.684942062144995e-16,-7.097097097097097,0.0003677217152343436
146,0.020850241086242026,2.504058534377878e-44,0.0007619984567313375,0.0003809992283659492,5.609324267523998e-16,-7.077077077077077,0.0003809992283659492
147,0.021035430602113703,4.4098652170992423e-44,0.0007894332132907843,0.00039471660664572777,6.712779836994702e-16,-7.057057057057057,0.00039471660664572777
148,0.021221733337938597,7.753716042728526e-44,0.0008177737770494293,0.00040888688852511613,8.029339309284785e-16,-7.037037037037037,0.00040888688852511613
149,0.021409149778068046,1.3611256100595548e-43,0.0008470468852615994,0.0004235234426312797,9.599371181908101e-16,-7.017017017017017,0.0004235234426312797
150,0.02159768032707353,2.3855595145666697e-43,0.0008772799483320969,0.000438639974166622,1.1470737510426024e-15,-6.996996996996997,0.000438639974166622
151,0.021787325309001328,4.174322925280057e-43,0.0009085010627307779,0.0004542505313660739,1.3700155531373205e-15,-6.976976976976977,0.0004542505313660739
152,0.021978084966630868,7.292653300432522e-43,0.0009407390240189497,0.0004703695120102926,1.6354801174698816e-15,-6.956956956956957,0.0004703695120102926
153,0.022169959460736674,1.2720050296343313e-42,0.0009740233399835928,0.0004870116699927721,1.95141964187009e-15,-6.936936936936937,0.0004870116699927721
154,0.022362948869354214,2.2151126988446525e-42,0.001008384243875213,0.0005041921219387702,2.327242953289773e-15,-6.916916916916917,0.0005041921219387702
155,0.022557053187049696,3.851293016100629e-42,0.0010438527077448992,0.0005219263538738366,2.7740765513297226e-15,-6.896896896896897,0.0005219263538738366
156,0.022752272324194054,6.685302055871003e-42,0.0010804604558759545,0.0005402302279396298,3.3050713626397148e-15,-6.876876876876877,0.0005402302279396298
157,0.02294860610624116,1.1586152583769772e-41,0.0011182399783051943,0.0005591199891545651,3.935763015798733e-15,-6.856856856856857,0.0005591199891545651
158,0.023146054273010485,2.0047544672854047e-41,0.0011572245444288188,0.0005786122722167517,4.684494745865666e-15,-6.836836836836837,0.0005786122722167517
159,0.02334461647797434,3.463274164849446e-41,0.0011974482166874918,0.0005987241083465323,5.572913547591549e-15,-6.816816816816817,0.0005987241083465323
160,0.0235442922875498,5.973327045436071e-41,0.0012389458643250252,0.0006194729321658258,6.626551949290055e-15,-6.796796796796797,0.0006194729321658258
161,0.02374508118039559,1.0286069412593413e-40,0.0012817531772148336,0.0006408765886113545,7.875509813545623e-15,-6.776776776776776,0.0006408765886113545
162,0.023946982546713822,1.7684237748671737e-40,0.0013259066797480345,0.0006629533398786948,9.355252930021536e-15,-6.756756756756756,0.0006629533398786948
163,0.024149995687557085,3.035477207524124e-40,0.0013714437447768701,0.0006857218723939889,1.1107547899891016e-14,-6.736736736736736,0.0006857218723939889
164,0.024354119814140707,5.202011937808168e-40,0.0014184026076068106,0.0007092013038099961,1.3181555978658182e-14,-6.716716716716716,0.0007092013038099961
165,0.024559354047160534,8.900603398464508e-40,0.0014668223800304646,0.0007334111900230498,1.5635112210760798e-14,-6.696696696696696,0.0007334111900230498
166,0.024765697416116294,1.5204470209724766e-39,0.0015167430643961636,0.00075837153220735,1.8536220431593732e-14,-6.676676676676676,0.00075837153220735
167,0.024973148858640788,2.5931454152227322e-39,0.0015682055677038067,0.0007841027838628858,2.1964799617910998e-14,-6.656656656656656,0.0007841027838628858
168,0.025181707219834887,4.415564037140882e-39,0.001621251715720249,0.0008106258578731318,2.6014722736260067e-14,-6.636636636636636,0.0008106258578731318
169,0.025391371251608664,7.506703126225692e-39,0.0016759242671063157,0.0008379621335685559,3.079619578606434e-14,-6.616616616616616,0.0008379621335685559
170,0.025602139612028733,1.274136717115042e-38,0.0017322669275471687,0.0008661334637918036,3.643853229081645e-14,-6.596596596596596,0.0008661334637918036
171,0.025814010864671867,2.159168612490494e-38,0.0017903243638775067,0.0008951621819603,4.309338720812584e-14,-6.576576576576576,0.0008951621819603
172,0.026026983477985273,3.6530937907601227e-38,0.0018501422181928008,0.0009250711091218696,5.0938524279350656e-14,-6.556556556556556,0.0009250711091218696
173,0.0262410558246534,6.170762389207462e-38,0.0019117671219374688,0.0009558835609988256,6.018220241900203e-14,-6.536536536536536,0.0009558835609988256
174,0.026456226180971574,1.0406880366063622e-37,0.001975246709960585,0.0009876233550158266,7.106828007792859e-14,-6.516516516516516,0.0009876233550158266
175,0.026672492726226682,1.7522902211773502e-37,0.0020406296345294975,0.0010203148173066898,8.388215185899736e-14,-6.496496496496496,0.0010203148173066898
176,0.026889853542084882,2.945745680995629e-37,0.0021079655792913287,0.0010539827896951432,9.895764931235357e-14,-6.476476476476476,0.0010539827896951432
177,0.0271083066119866,4.94411084445224e-37,0.002177305273172143,0.001088652636644414,1.1668505812302178e-13,-6.456456456456456,0.001088652636644414
178,0.02732784982054898,8.28485448919905e-37,0.0022487005042032063,0.0011243502521703635,1.3752042720664044e-13,-6.436436436436436,0.0011243502521703635
179,0.027548480952975827,1.386070461397666e-36,0.0023222041332634845,0.0011611020667127404,1.6199637198238115e-13,-6.416416416416416,0.0011611020667127404
180,0.02777019769447534,2.3152050901585543e-36,0.002397870107727229,0.0011989350539589817,1.9073460478770966e-13,-6.396396396396396,0.0011989350539589817
181,0.027992997629685663,3.860978345400422e-36,0.0024757534750052108,0.0012378767376148355,2.244604605975344e-13,-6.376376376376376,0.0012378767376148355
182,0.028216878242108487,6.428490406210576e-36,0.0025559103959678304,0.001277955198115925,2.640197265461863e-13,-6.356356356356356,0.001277955198115925
183,0.02844183691355075,1.0686226409383762e-35,0.0026383981582380777,0.0013191990792742378,3.1039812994693204e-13,-6.336336336336336,0.0013191990792742378
184,0.028667870923574798,1.7735501754862176e-35,0.002723275189341997,0.0013616375948533705,3.647438923793523e-13,-6.316316316316316,0.0013616375948533705
185,0.02889497744895679,2.93877492001749e-35,0.0028106010697039672,0.0014053005350661806,4.283938178992998e-13,-6.296296296296296,0.0014053005350661806
186,0.029123153563153946,4.86175318175985e-35,0.0029004365454739197,0.0014502182729884115,5.029034525716927e-13,-6.276276276276276,0.0014502182729884115
187,0.02935239623578042,8.030142022221803e-35,0.0029928435411732002,0.001496421770881641,5.90081931525651e-13,-6.256256256256256,0.001496421770881641
188,0.029582702332092124,1.324211278726123e-34,0.0030878851721455464,0.0015439425864187894,6.920322199329292e-13,-6.236236236236236,0.0015439425864187894
189,0.029814068612480597,2.180193677302311e-34,0.0031856257567993737,0.0015928128788052856,8.111975572405935e-13,-6.216216216216216,0.0015928128788052856
190,0.030046491731976127,3.5837409238957375e-34,0.003286130828627201,0.001643065414788808,9.50415031370631e-13,-6.196196196196196,0.001643065414788808
191,0.030279968239760178,5.881415656378427e-34,0.0033894671479878496,0.0016947335745504135,1.1129773433805625e-12,-6.176176176176176,0.0016947335745504135
192,0.03051449457868732,9.636756325030859e-34,0.0034957027136366535,0.0017478513574696788,1.3027039754568125e-12,-6.156156156156156,0.0017478513574696788
193,0.030750067084816875,1.576462406857803e-33,0.003604906773988757,0.00180245338775639,1.5240231485652645e-12,-6.136136136136136,0.00180245338775639
194,0.030986681986954253,2.5747798222260444e-33,0.0037171498381001577,0.001858574919941112,1.7820661534033047e-12,-6.116116116116116,0.001858574919941112
195,0.031224335406202317,4.198559500896808e-33,0.0038325036863510113,0.0019162518442168938,2.082775862631294e-12,-6.096096096096096,0.0019162518442168938
196,0.03146302335552279,6.835405200753755e-33,0.00395104138081532,0.0019755206916241756,2.433031487246877e-12,-6.076076076076076,0.0019755206916241756
197,0.03170274173930789,1.1110457789435346e-32,0.004072837275300932,0.002036418639070862,2.8407919293869665e-12,-6.056056056056056,0.002036418639070862
198,0.03194348635296232,1.8030317732730107e-32,0.004197967025043494,0.002098983514179377,3.315260412270522e-12,-6.036036036036036,0.002098983514179377
199,0.032185252882495824,2.921316039608829e-32,0.004326507596037728,0.0021632537999524007,3.8670734404600735e-12,-6.016016016016016,0.0021632537999524007
200,0.032428036904126344,4.72560528395064e-32,0.00445853727398916,0.0022292686392488387,4.5085175657561295e-12,-5.995995995995996,0.0022292686392488387
201,0.03267183388389402,7.632030208544002e-32,0.004594135672869153,0.0022970678390614656,5.253777912177032e-12,-5.975975975975976,0.0022970678390614656
202,0.032916639177286024,1.2306270442974877e-31,0.004733383743055899,0.002366691874587561,6.119222954700122e-12,-5.955955955955956,0.002366691874587561
203,0.033162448028872624,1.981146384237946e-31,0.004876363779043766,0.002438181893083748,7.1237306586940685e-12,-5.935935935935936,0.002438181893083748
204,0.03340925557195434,3.1842738797625253e-31,0.005023159426703133,0.0025115797174960976,8.289061779132249e-12,-5.915915915915916,0.0025115797174960976
205,0.03365705682822046,5.109848212110925e-31,0.005173855690072682,0.0025869278498564844,9.640286900690912e-12,-5.895895895895896,0.0025869278498564844
206,0.03390584670741913,8.186708403706988e-31,0.0053285389376658615,0.002664269474436068,1.1206274682791463e-11,-5.875875875875876,0.002664269474436068
207,0.034155620007038916,1.3095267704978705e-30,0.005487296908273043,0.0027436484606466463,1.3020249769958344e-11,-5.8558558558558556,0.0027436484606466463
208,0.0344063714120023,2.091332936868387e-30,0.005650218716240707,0.0028251093656805684,1.5120429951352808e-11,-5.8358358358358355,0.0028251093656805684
209,0.0346580954943709,3.334538303953806e-30,0.005817394856208769,0.002908697436879761,1.7550753419449645e-11,-5.8158158158158155,0.002908697436879761
